,时间,温度
133488,2020-08-09 00:00:00,29.63159989000398
133497,2020-08-09 01:00:00,30.02641984666123
133506,2020-08-09 02:00:00,32.54613583253653
133515,2020-08-09 03:00:00,33.190895226239654
133524,2020-08-09 04:00:00,33.17024495936122
133533,2020-08-09 05:00:00,33.44077988804187
133542,2020-08-09 06:00:00,33.57098064233904
133551,2020-08-09 07:00:00,34.01350983626713
133560,2020-08-09 08:00:00,33.21499633347179
133569,2020-08-09 09:00:00,33.43141332136755
133578,2020-08-09 10:00:00,31.568781159030006
133587,2020-08-09 11:00:00,30.85938697774979
133596,2020-08-09 12:00:00,30.54935909835469
133605,2020-08-09 13:00:00,30.338693511048422
133614,2020-08-09 14:00:00,30.041592589168722
133623,2020-08-09 15:00:00,29.918129189847768
133632,2020-08-09 16:00:00,29.786613829701537
133641,2020-08-09 17:00:00,29.1657912174994
133650,2020-08-09 18:00:00,29.04994157705407
133659,2020-08-09 19:00:00,28.99264667213407
133668,2020-08-09 20:00:00,28.750485319694867
133677,2020-08-09 21:00:00,28.625542988793768
133686,2020-08-09 22:00:00,29.635653258038488
133695,2020-08-09 23:00:00,29.44777417211531
133704,2020-08-10 00:00:00,29.34161974980652
133713,2020-08-10 01:00:00,29.23727291054016
133722,2020-08-10 02:00:00,30.47305718386751
133731,2020-08-10 03:00:00,30.76177749345969
133740,2020-08-10 04:00:00,32.14331869029772
133749,2020-08-10 05:00:00,33.24994293895837
133758,2020-08-10 06:00:00,33.483230701916646
133767,2020-08-10 07:00:00,33.528529828464265
133776,2020-08-10 08:00:00,31.945196633800876
133785,2020-08-10 09:00:00,30.669590758296792
133794,2020-08-10 10:00:00,28.58752896965946
133803,2020-08-10 11:00:00,28.265724412866835
133812,2020-08-10 12:00:00,28.14286354122669
133821,2020-08-10 13:00:00,28.33649402773934
133830,2020-08-10 14:00:00,27.798108157319845
133839,2020-08-10 15:00:00,27.95432715237899
133848,2020-08-10 16:00:00,27.739443871307074
133857,2020-08-10 17:00:00,27.266569192364024
133866,2020-08-10 18:00:00,27.096382510158932
133875,2020-08-10 19:00:00,26.974507592905567
133884,2020-08-10 20:00:00,26.8717492357068
133893,2020-08-10 21:00:00,26.546822490022723
133902,2020-08-10 22:00:00,27.625511364391567
133911,2020-08-10 23:00:00,27.728050620615555
133920,2020-08-11 00:00:00,28.459354899379505
133929,2020-08-11 01:00:00,29.04073933611089
133938,2020-08-11 02:00:00,32.163092553276805
133947,2020-08-11 03:00:00,33.34448500960073
133956,2020-08-11 04:00:00,34.44196179256195
133965,2020-08-11 05:00:00,35.6145354346487
133974,2020-08-11 06:00:00,35.703709531407554
133983,2020-08-11 07:00:00,35.75733449499906
133992,2020-08-11 08:00:00,34.953288692589055
134001,2020-08-11 09:00:00,34.56493221468949
134010,2020-08-11 10:00:00,32.13230886631215
134019,2020-08-11 11:00:00,31.63599038306142
134028,2020-08-11 12:00:00,31.23673363166372
134037,2020-08-11 13:00:00,30.88102319901499
134046,2020-08-11 14:00:00,30.114717539520743
134055,2020-08-11 15:00:00,29.521337324417022
134064,2020-08-11 16:00:00,29.48025589163498
134073,2020-08-11 17:00:00,29.079520208657122
134082,2020-08-11 18:00:00,28.98453993606507
134091,2020-08-11 19:00:00,28.889559663472987
134100,2020-08-11 20:00:00,28.19698148201156
134109,2020-08-11 21:00:00,27.939921263283438
134118,2020-08-11 22:00:00,29.46650730546391
134127,2020-08-11 23:00:00,29.963702192613994
134136,2020-08-12 00:00:00,30.790205844944847
134145,2020-08-12 01:00:00,31.26121816560181
134154,2020-08-12 02:00:00,33.4684961613588
134163,2020-08-12 03:00:00,34.0715715945991
134172,2020-08-12 04:00:00,34.38959665957577
134181,2020-08-12 05:00:00,35.527223696175945
134190,2020-08-12 06:00:00,35.4551942506981
134199,2020-08-12 07:00:00,35.48548496046939
134208,2020-08-12 08:00:00,35.715705309779906
134217,2020-08-12 09:00:00,35.13585457987239
134226,2020-08-12 10:00:00,32.92468754181205
134235,2020-08-12 11:00:00,32.21989448100344
134244,2020-08-12 12:00:00,31.8736053902727
134253,2020-08-12 13:00:00,32.02944095862592
134262,2020-08-12 14:00:00,30.757066822500676
134271,2020-08-12 15:00:00,30.281946358565488
134280,2020-08-12 16:00:00,30.102119233467604
134289,2020-08-12 17:00:00,29.25491053901458
134298,2020-08-12 18:00:00,29.037617147219457
134307,2020-08-12 19:00:00,29.00606660684285
134316,2020-08-12 20:00:00,28.36059513497148
134325,2020-08-12 21:00:00,27.921954983346765
134334,2020-08-12 22:00:00,30.392975777564416
134343,2020-08-12 23:00:00,31.063917737760644
134352,2020-08-13 00:00:00,31.692408884082063
134361,2020-08-13 01:00:00,32.1490700908872
134370,2020-08-13 02:00:00,34.791537397915235
134379,2020-08-13 03:00:00,35.05599227454411
134388,2020-08-13 04:00:00,35.29366205699913
134397,2020-08-13 05:00:00,36.716613338081466
134406,2020-08-13 06:00:00,36.92705982441291
134415,2020-08-13 07:00:00,37.04794878727951
134424,2020-08-13 08:00:00,36.988298546879996
134433,2020-08-13 09:00:00,36.937850547423636
134442,2020-08-13 10:00:00,33.618963755828496
134451,2020-08-13 11:00:00,32.98784339780897
134460,2020-08-13 12:00:00,32.53370185221448
134469,2020-08-13 13:00:00,32.15794368036811
134478,2020-08-13 14:00:00,31.049457073421372
134487,2020-08-13 15:00:00,30.507839463622993
134496,2020-08-13 16:00:00,30.217585447206968
134505,2020-08-13 17:00:00,29.26838524896708
134514,2020-08-13 18:00:00,29.20451731480195
134523,2020-08-13 19:00:00,29.01620002692909
134532,2020-08-13 20:00:00,28.25016824365338
134541,2020-08-13 21:00:00,27.980345393140965
134550,2020-08-13 22:00:00,30.16910935652417
134559,2020-08-13 23:00:00,30.904521778566327
134568,2020-08-14 00:00:00,31.62333730176457
134577,2020-08-14 01:00:00,32.04264179235987
134586,2020-08-14 02:00:00,35.12807649526568
134595,2020-08-14 03:00:00,35.51758325328308
134604,2020-08-14 04:00:00,36.0343329024374
134613,2020-08-14 05:00:00,37.506581902858144
134622,2020-08-14 06:00:00,37.65316045502448
134631,2020-08-14 07:00:00,37.448355818795086
134640,2020-08-14 08:00:00,37.323851689843664
134649,2020-08-14 09:00:00,37.15224085130219
134658,2020-08-14 10:00:00,33.96645790192079
134667,2020-08-14 11:00:00,32.77843764110803
134676,2020-08-14 12:00:00,32.66088996810768
134685,2020-08-14 13:00:00,32.99874367130713
134694,2020-08-14 14:00:00,31.276555233840455
134703,2020-08-14 15:00:00,30.603531814383278
134712,2020-08-14 16:00:00,30.293887361694132
134721,2020-08-14 17:00:00,29.151494878891267
134730,2020-08-14 18:00:00,28.879754894849025
134739,2020-08-14 19:00:00,28.83418189208281
134748,2020-08-14 20:00:00,27.800353942311954
134757,2020-08-14 21:00:00,27.4218570082801
134766,2020-08-14 22:00:00,30.048658595607222
134775,2020-08-14 23:00:00,30.945000683667576
134784,2020-08-15 00:00:00,31.36852286802851
134793,2020-08-15 01:00:00,31.81861104558853
134802,2020-08-15 02:00:00,34.69250375728867
134811,2020-08-15 03:00:00,35.22278289163921
134820,2020-08-15 04:00:00,35.69647919923792
134829,2020-08-15 05:00:00,37.381037044276255
134838,2020-08-15 06:00:00,37.724642148065215
134847,2020-08-15 07:00:00,38.06550848966871
134856,2020-08-15 08:00:00,37.61147649456162
134865,2020-08-15 09:00:00,37.5838697717321
134874,2020-08-15 10:00:00,34.11341988079305
134883,2020-08-15 11:00:00,33.149594692482765
134892,2020-08-15 12:00:00,33.00389254421584
134901,2020-08-15 13:00:00,32.89412295582221
134910,2020-08-15 14:00:00,31.304545383375952
134919,2020-08-15 15:00:00,30.34110362177162
134928,2020-08-15 16:00:00,29.814056226799934
134937,2020-08-15 17:00:00,28.573944709219525
134946,2020-08-15 18:00:00,28.250442119871924
134955,2020-08-15 19:00:00,28.027725978949565
134964,2020-08-15 20:00:00,27.08252437350047
134973,2020-08-15 21:00:00,27.037115696465392
134982,2020-08-15 22:00:00,29.28673495560972
134991,2020-08-15 23:00:00,29.929796316757876
135000,2020-08-16 00:00:00,30.638533195113567
135009,2020-08-16 01:00:00,31.301751845946765
135018,2020-08-16 02:00:00,34.58788304180374
135027,2020-08-16 03:00:00,35.261454213698
135036,2020-08-16 04:00:00,35.80570103519443
135045,2020-08-16 05:00:00,37.321496354364164
135054,2020-08-16 06:00:00,37.429677460690186
135063,2020-08-16 07:00:00,37.43838672443998
135072,2020-08-16 08:00:00,37.592086058288515
135081,2020-08-16 09:00:00,37.59893296375218
135090,2020-08-16 10:00:00,33.73399176761815
135099,2020-08-16 11:00:00,32.82959771873257
135108,2020-08-16 12:00:00,32.39659941720989
135117,2020-08-16 13:00:00,32.12458555694911
135126,2020-08-16 14:00:00,30.70634494682578
135135,2020-08-16 15:00:00,30.604134342064086
135144,2020-08-16 16:00:00,30.045207755253525
135153,2020-08-16 17:00:00,28.952058216545407
135162,2020-08-16 18:00:00,28.519059915022744
135171,2020-08-16 19:00:00,28.266765142497302
135180,2020-08-16 20:00:00,27.35316885266853
135189,2020-08-16 21:00:00,27.1784358252356
135198,2020-08-16 22:00:00,29.119287035590137
135207,2020-08-16 23:00:00,29.78513489812139
135216,2020-08-17 00:00:00,30.44128754251608
135225,2020-08-17 01:00:00,31.054277294867777
135234,2020-08-17 02:00:00,33.921816078297645
135243,2020-08-17 03:00:00,34.74267788052645
135252,2020-08-17 04:00:00,35.33677017379839
135261,2020-08-17 05:00:00,37.03376199915879
135270,2020-08-17 06:00:00,37.51184032625429
135279,2020-08-17 07:00:00,37.5651914136272
135288,2020-08-17 08:00:00,36.73244338351349
135297,2020-08-17 09:00:00,36.35630178496113
135306,2020-08-17 10:00:00,33.371598755236924
135315,2020-08-17 11:00:00,32.824229744849056
135324,2020-08-17 12:00:00,32.52022714226199
135333,2020-08-17 13:00:00,32.23851806386464
135342,2020-08-17 14:00:00,30.847172098402602
135351,2020-08-17 15:00:00,30.04696056305224
135360,2020-08-17 16:00:00,29.641514209115403
135369,2020-08-17 17:00:00,28.495123133521734
135378,2020-08-17 18:00:00,28.254002510713033
135387,2020-08-17 19:00:00,27.91817549153081
135396,2020-08-17 20:00:00,26.94010873985608
135405,2020-08-17 21:00:00,26.84321133373419
135414,2020-08-17 22:00:00,29.289090291089238
135423,2020-08-17 23:00:00,30.157442229614063
135432,2020-08-18 00:00:00,30.665482615018593
135441,2020-08-18 01:00:00,31.13244156764108
135450,2020-08-18 02:00:00,34.10169797863928
135459,2020-08-18 03:00:00,34.58985495057729
135468,2020-08-18 04:00:00,35.11980543346557
135477,2020-08-18 05:00:00,36.34359392842057
135486,2020-08-18 06:00:00,36.69240268036192
135495,2020-08-18 07:00:00,36.88636181833684
135504,2020-08-18 08:00:00,36.34195067110928
135513,2020-08-18 09:00:00,36.34775684694245
135522,2020-08-18 10:00:00,33.17846124591763
135531,2020-08-18 11:00:00,32.34631574348467
135540,2020-08-18 12:00:00,32.0159114734297
135549,2020-08-18 13:00:00,32.15098722441702
135558,2020-08-18 14:00:00,30.875217023181808
135567,2020-08-18 15:00:00,30.199893043488842
135576,2020-08-18 16:00:00,29.759390533577964
135585,2020-08-18 17:00:00,28.353803004751523
135594,2020-08-18 18:00:00,27.812185394953154
135603,2020-08-18 19:00:00,27.439878063460487
135612,2020-08-18 20:00:00,26.312713098408846
135621,2020-08-18 21:00:00,26.101883185371413
135630,2020-08-18 22:00:00,28.82454144918997
135639,2020-08-18 23:00:00,29.7407669507168
135648,2020-08-19 00:00:00,30.434714513270965
135657,2020-08-19 01:00:00,31.037625620780133
135666,2020-08-19 02:00:00,34.23858131266901
135675,2020-08-19 03:00:00,35.170855960602694
135684,2020-08-19 04:00:00,35.822900461719165
135693,2020-08-19 05:00:00,37.655515790504
135702,2020-08-19 06:00:00,38.0847346002107
135711,2020-08-19 07:00:00,38.2172906899874
135720,2020-08-19 08:00:00,37.98783719408879
135729,2020-08-19 09:00:00,37.67463235055857
135738,2020-08-19 10:00:00,34.12574431062768
135747,2020-08-19 11:00:00,33.089232373915046
135756,2020-08-19 12:00:00,32.77652050757817
135765,2020-08-19 13:00:00,32.73982109429289
135774,2020-08-19 14:00:00,31.276500458596743
135783,2020-08-19 15:00:00,30.460842304520334
135792,2020-08-19 16:00:00,30.079497057815622
135801,2020-08-19 17:00:00,28.477759381265855
135810,2020-08-19 18:00:00,28.243704764895657
135819,2020-08-19 19:00:00,28.002255490624712
135828,2020-08-19 20:00:00,26.86588828462988
135837,2020-08-19 21:00:00,26.454800080590953
135846,2020-08-19 22:00:00,28.74845863567761
135855,2020-08-19 23:00:00,29.920758401545825
135864,2020-08-20 00:00:00,30.783797141430867
135873,2020-08-20 01:00:00,31.67115608952285
135882,2020-08-20 02:00:00,35.143742214966565
135891,2020-08-20 03:00:00,35.90495377679584
135900,2020-08-20 04:00:00,36.362436612256566
135909,2020-08-20 05:00:00,38.15917415641175
135918,2020-08-20 06:00:00,38.72144203308856
135927,2020-08-20 07:00:00,39.05951483726287
135936,2020-08-20 08:00:00,37.601343074475395
135945,2020-08-20 09:00:00,37.44506930417255
135954,2020-08-20 10:00:00,34.11292690359968
135963,2020-08-20 11:00:00,33.125877011956625
135972,2020-08-20 12:00:00,32.65371441118176
135981,2020-08-20 13:00:00,32.08624288635254
135990,2020-08-20 14:00:00,30.38218505455366
135999,2020-08-20 15:00:00,29.880662923150567
136008,2020-08-20 16:00:00,29.46289213937909
136017,2020-08-20 17:00:00,27.94901395373918
136026,2020-08-20 18:00:00,27.37031350394958
136035,2020-08-20 19:00:00,27.079128308390498
136044,2020-08-20 20:00:00,26.300114792355668
136053,2020-08-20 21:00:00,25.733410120938377
136062,2020-08-20 22:00:00,27.637452367520236
136071,2020-08-20 23:00:00,28.91294869253691
136080,2020-08-21 00:00:00,29.751448123240113
136089,2020-08-21 01:00:00,30.601231254147464
136098,2020-08-21 02:00:00,33.850115284282055
136107,2020-08-21 03:00:00,34.362044711989945
136116,2020-08-21 04:00:00,34.84970870673456
136125,2020-08-21 05:00:00,36.33335095784691
136134,2020-08-21 06:00:00,36.81422282237157
136143,2020-08-21 07:00:00,36.91172275617428
136152,2020-08-21 08:00:00,35.81829934124758
136161,2020-08-21 09:00:00,34.735557098844225
136170,2020-08-21 10:00:00,32.26201664341594
136179,2020-08-21 11:00:00,31.763123723710887
136188,2020-08-21 12:00:00,31.357074842093255
136197,2020-08-21 13:00:00,31.21181089577597
136206,2020-08-21 14:00:00,30.33989856641004
136215,2020-08-21 15:00:00,29.848345529362014
136224,2020-08-21 16:00:00,29.671092840718472
136233,2020-08-21 17:00:00,28.661968525860498
136242,2020-08-21 18:00:00,28.275529181490825
136251,2020-08-21 19:00:00,28.126266642382745
136260,2020-08-21 20:00:00,27.59900014643622
136269,2020-08-21 21:00:00,27.34845818170951
136278,2020-08-21 22:00:00,29.307166121513333
136287,2020-08-21 23:00:00,30.05556027631461
136296,2020-08-22 00:00:00,30.60610625083761
136305,2020-08-22 01:00:00,31.19176315657833
136314,2020-08-22 02:00:00,34.210317286914965
136323,2020-08-22 03:00:00,34.62474678082013
136332,2020-08-22 04:00:00,34.81454300027318
136341,2020-08-22 05:00:00,36.00322056401045
136350,2020-08-22 06:00:00,36.11151122082393
136359,2020-08-22 07:00:00,35.35325752215493
136368,2020-08-22 08:00:00,33.77167713529023
136377,2020-08-22 09:00:00,33.301924645238586
136386,2020-08-22 10:00:00,31.76065883774398
136395,2020-08-22 11:00:00,31.27337826970529
136404,2020-08-22 12:00:00,30.898058299808625
136413,2020-08-22 13:00:00,30.792780281399196
136422,2020-08-22 14:00:00,30.047946517439016
136431,2020-08-22 15:00:00,29.5218303016104
136440,2020-08-22 16:00:00,29.310014434186215
136449,2020-08-22 17:00:00,28.4213956554889
136458,2020-08-22 18:00:00,28.112025079018323
136467,2020-08-22 19:00:00,27.86635811098172
136476,2020-08-22 20:00:00,27.18550183167411
136485,2020-08-22 21:00:00,26.926360153685025
136494,2020-08-22 22:00:00,28.773819573515066
136503,2020-08-22 23:00:00,29.588601323692128
136512,2020-08-23 00:00:00,30.327738462306545
136521,2020-08-23 01:00:00,30.957434663989577
136530,2020-08-23 02:00:00,34.07726821994488
136539,2020-08-23 03:00:00,34.77351634273483
136548,2020-08-23 04:00:00,35.14653575239573
136557,2020-08-23 05:00:00,36.55409518999573
136566,2020-08-23 06:00:00,37.07073528866261
136575,2020-08-23 07:00:00,36.998596292697364
136584,2020-08-23 08:00:00,36.16672466648296
136593,2020-08-23 09:00:00,35.933053476818756
136602,2020-08-23 10:00:00,32.62780572090719
136611,2020-08-23 11:00:00,32.0025463139646
136620,2020-08-23 12:00:00,31.35181641869715
136629,2020-08-23 13:00:00,30.895702964329132
136638,2020-08-23 14:00:00,29.193507490816355
136647,2020-08-23 15:00:00,28.460724280472245
136656,2020-08-23 16:00:00,28.12632141762645
136665,2020-08-23 17:00:00,27.186816437523134
136674,2020-08-23 18:00:00,26.965579228180953
136683,2020-08-23 19:00:00,27.05716343566301
136692,2020-08-23 20:00:00,26.429439142753534
136701,2020-08-23 21:00:00,26.2162538942366
136710,2020-08-23 22:00:00,28.596457334384077
136719,2020-08-23 23:00:00,29.44388512981193
136728,2020-08-24 00:00:00,30.224048925964667
136737,2020-08-24 01:00:00,31.146135378568413
136746,2020-08-24 02:00:00,34.7628351702115
136755,2020-08-24 03:00:00,35.24661012265277
136764,2020-08-24 04:00:00,35.773164540431054
136773,2020-08-24 05:00:00,37.93497908390925
136782,2020-08-24 06:00:00,38.156599719957384
136791,2020-08-24 07:00:00,37.79880782804772
136800,2020-08-24 08:00:00,36.66030438754823
136809,2020-08-24 09:00:00,35.95709980880717
136818,2020-08-24 10:00:00,33.558875313479305
136827,2020-08-24 11:00:00,33.258487876977036
136836,2020-08-24 12:00:00,32.588312770192736
136845,2020-08-24 13:00:00,32.263440799752395
136854,2020-08-24 14:00:00,30.937551250523093
136863,2020-08-24 15:00:00,30.215832639408266
136872,2020-08-24 16:00:00,29.80074584257858
136881,2020-08-24 17:00:00,28.56452336730153
136890,2020-08-24 18:00:00,28.266217390060234
136899,2020-08-24 19:00:00,28.063220336873236
136908,2020-08-24 20:00:00,27.578185553826668
136917,2020-08-24 21:00:00,27.751330099192025
136926,2020-08-24 22:00:00,29.681061935073565
136935,2020-08-24 23:00:00,30.18400822281312
136944,2020-08-25 00:00:00,30.425895699033756
136953,2020-08-25 01:00:00,31.207374101035512
136962,2020-08-25 02:00:00,34.981333617368215
136971,2020-08-25 03:00:00,35.675007303703836
136980,2020-08-25 04:00:00,36.380950644630374
136989,2020-08-25 05:00:00,37.58217173917713
136998,2020-08-25 06:00:00,38.22912214262864
137007,2020-08-25 07:00:00,37.548211088077316
137016,2020-08-25 08:00:00,33.60987106537272
137025,2020-08-25 09:00:00,33.30241762243195
137034,2020-08-25 10:00:00,31.799165834071662
137043,2020-08-25 11:00:00,30.58025233580679
137052,2020-08-25 12:00:00,28.846615872404826
137061,2020-08-25 13:00:00,28.287196308400908
137070,2020-08-25 14:00:00,27.731391910481808
137079,2020-08-25 15:00:00,27.643148992865978
137088,2020-08-25 16:00:00,27.58382740392874
137097,2020-08-25 17:00:00,27.27840064500522
137106,2020-08-25 18:00:00,27.504074649087887
137115,2020-08-25 19:00:00,27.680177057613534
137124,2020-08-25 20:00:00,27.313730677197793
137133,2020-08-25 21:00:00,27.387129503768346
137142,2020-08-25 22:00:00,28.74194038167621
